n_genes,rho_true,rho_rotate
50,-0.3582713085234094,0.06717887154861946
50,-0.1670588235294118,-0.08177671068427371
50,-0.22602641056422568,-0.06996398559423768
50,-0.20835534213685472,-0.1786794717887155
50,-0.2710684273709484,-0.05152460984393757
50,-0.07620648259303721,0.04701080432172868
50,-0.4383673469387755,-0.011764705882352943
50,-0.17599039615846337,0.01666266506602641
50,-0.24312124849939976,0.030396158463385354
50,-0.287875150060024,0.2517647058823529
50,-0.11262667499159501,0.051534508428989954
50,-0.2917166866746699,0.11414165666266506
50,-0.21763349980791394,-0.24625432193622745
50,-0.2895634215455549,-0.0737236443974833
50,-0.16945978391356542,-0.16369747899159662
50,-0.1599519807923169,-0.1032893157262905
50,-0.09854014598540146,-0.2073568958893584
50,-0.1874189675870348,0.13939975990396156
50,-0.24145217057241644,-0.01930464848252017
50,-0.13517406962785114,0.11260504201680673
50,-0.12653061224489795,-0.20192076830732295
50,-0.3152460984393757,-0.11875150060024009
50,-0.07687875150060022,0.13872749099639856
50,-0.16638655462184873,-0.031068427370948382
50,-0.20841336918939687,-0.18305800998847485
50,-0.03644657863145258,-0.196062424969988
50,-0.2613685474189676,0.25618247298919566
50,-0.17944777911164464,-0.040384153661464584
50,-0.29302727621974645,0.2144640799077987
50,-0.28361505954667693,-0.1838263542066846
50,-0.20259303721488592,0.013493397358943579
50,-0.11548619447779111,-0.20144057623049216
50,-0.28227045716480986,0.1074721475220899
50,-0.15265306122448982,-0.013781512605042016
50,-0.13478991596638654,0.11212484993997598
50,-0.458343337334934,-0.006674669867947179
50,-0.2789089512101422,0.311179408374952
50,-0.1400720288115246,0.03404561824729892
50,-0.1925090036014406,-0.00773109243697479
50,-0.27827130852340937,-0.09531812725090036
50,-0.20662665066026412,0.0981032412965186
50,-0.16725090036014406,-0.10818727490996398
50,-0.14665770265078756,-0.10343834037648866
50,-0.19078031212484994,-0.0546938775510204
50,-0.3948328851325394,0.16961198616980405
50,-0.2988235294117647,0.03865546218487395
50,-0.0387515006002401,-0.041344537815126044
50,-0.303625450180072,0.1020408163265306
50,-0.08206482593037215,-0.1289315726290516
50,-0.29728691476590635,-0.09483793517406962
50,-0.00043217286914765904,0.1208643457382953
50,-0.24504201680672266,0.2037454981992797
50,-0.02895558223289316,-0.03308523409363745
50,0.17402996542451019,0.07952362658470995
50,-0.06650660264105641,0.07274909963985594
50,0.027564348828275066,0.02276219746446408
50,-0.005810324129651861,0.1533253301320528
50,-0.196062424969988,-0.07774309723889555
50,-0.16206482593037216,-0.0346218487394958
50,-0.0010084033613445378,0.12777911164465786
50,-0.09085670380330388,0.06310026892047638
50,-0.22694967345370728,-0.12744909719554362
50,-0.3105402160864345,-0.0823529411764706
50,-0.12581636573184785,0.05695351517479832
50,-0.24782713085234095,0.15159663865546216
50,-0.05320783711102574,-0.03034959661928544
50,-0.11106842737094838,-0.009267707082833133
50,-0.29027611044417767,0.1144297719087635
50,-0.009508259700345755,-0.21235113330772182
50,-0.05555822328931572,-0.11558223289315725
50,-0.09320528211284512,0.0026410564225690276
50,-0.07678271308523409,0.0981032412965186
50,0.02261704681872749,0.0468187274909964
50,-0.16773109243697476,-0.08312124849939975
50,-0.060456182472989194,0.1063625450180072
50,-0.09978870533999233,0.04014598540145986
50,-0.3301320528211284,-0.023385354141656663
50,-0.10751500600240095,-0.06669867947178872
50,-0.2285234093637455,-0.07995198079231693
50,-0.15399759903961585,-0.08686674669867947
50,-0.17940837495197848,-0.05800998847483673
50,-0.1287394957983193,-0.11385354141656662
50,-0.2451380552220888,-0.006002400960384154
50,-0.17589435774309725,0.0010084033613445378
50,-0.18540216086434572,-0.026170468187274906
50,-0.26232893157262904,0.030300120048019206
50,-0.08552220888355341,-0.04729891956782713
50,-0.03625450180072028,-0.1020408163265306
50,-0.2152154075212526,-0.07746986215839777
50,-0.27241296518607444,0.1144297719087635
50,-0.054405762304921966,-0.05795918367346939
50,-0.051479062620053785,-0.03716865155589704
50,-0.07505402160864347,-0.14583433373349342
50,-0.3900600240096038,0.049219687875150055
50,-0.22641056422569028,-0.02156062424969988
50,-0.04201680672268907,0.060072028811524604
50,-0.28854741896758695,0.05171668667466986
50,0.0520553207837111,-0.18190549366116018
50,-0.14211613275058832,0.14250036021324622
50,0.08903188628505569,0.03428736073761045
50,-0.05987995198079231,-0.2917166866746699
50,-0.31021897810218974,-0.14877064925086436
50,-0.1479471788715486,-0.15265306122448982
50,-0.09310924369747899,0.044897959183673466
50,-0.1253781512605042,-0.010228091236494596
50,-0.2939820373661207,-0.13164593439316072
50,-0.25051620648259304,0.13517406962785114
50,0.15681283319725275,0.05470438499591757
50,-0.23217286914765903,0.0426890756302521
50,-0.2661352285824049,-0.23011909335382252
50,-0.27567827130852335,-0.13498199279711884
50,-0.2002881152460984,-0.0672749099639856
50,-0.11116446578631452,0.11539015606242496
50,-0.28211284513805523,0.0114765906362545
50,-0.25845178640030736,-0.040338071456012294
50,-0.02357743097238895,-0.06496998799519808
50,-0.22791010372646944,-0.1897810218978102
50,-0.25118847539015604,0.05911164465786314
50,-0.047587034813925566,-0.18415366146458584
50,-0.1987515006002401,0.2062424969987995
50,-0.1991356542617047,-0.0640096038415366
50,-0.24875144064540913,0.09882827506723013
50,-0.23092436974789915,0.08667466986794717
50,-0.16542617046818728,0.0007202881152460984
50,-0.15178871548619446,-0.09867947178871549
50,0.07097579715712639,-0.2319439108720707
50,-0.16936374549819924,-0.20691476590636257
50,-0.38522858240491736,-0.17182097579715713
50,-0.18424969987995196,-0.023193277310924368
50,-0.10718401844026124,0.22032270457164813
50,0.020024009603841535,0.05056422569027611
50,-0.24523409363745496,-0.07217286914765905
50,-0.4661224489795918,-0.13795918367346938
50,0.02674669867947179,-0.24533013205282111
50,-0.07169267707082833,0.06602641056422569
50,0.003601440576230492,0.3201440576230492
50,-0.03135654261704682,0.19145258103241294
50,-0.08917166866746698,0.2139255702280912
50,-0.12716096811371494,-0.39358432577794855
50,-0.18002400960384152,-0.2093157262905162
50,-0.061083365347675764,0.06281213983864771
50,0.006819054936611601,-0.004898194391087207
50,-0.2908523409363745,-0.15937575030012002
50,-0.1406069919323857,-0.3661160199769497
50,-0.024345738295318126,0.16081632653061223
50,-0.2597003457548982,0.2022666154437188
50,-0.08494597839135654,-0.10953181272509004
50,-0.1797358943577431,-0.15313325330132052
50,-0.16888355342136854,0.09368547418967586
50,-0.27788715486194476,-0.23870348139255704
50,-0.021993853246254323,-0.011717249327698808
50,-0.061896758703481394,-0.2801920768307323
