gene,abs_near_true,abs_max_true,near_excess_W,near_excess_A,max_excess_W,max_excess_A,delta_abs_corr_true,deltacorr_excess_W,deltacorr_excess_A,score
SPECC1L,0.0097753218702543,0.0114687663210913,0.005596680500603899,0.007998497987572,0.007290124951440899,0.0087341895687055,0.0249940591112815,0.0123087210374664,0.0092652283369364,15902.0
CTDNEP1,0.024049932014829,0.0242495581206163,-0.015355943532930402,0.009880422332793098,-0.0200882262084846,0.010080048438580399,0.0191130385784442,-0.0296987008313953,0.011140390239759702,15901.0
RINL,0.0194858566276509,0.0194858566276509,0.0079516693517768,0.0142099947509092,0.0079516693517768,0.0142099947509092,-0.00603783260705,0.009173777382785402,0.0174535884199539,15898.0
PMCH,0.0483283538319081,0.0483283538319081,0.029910234827044604,0.0310773673314438,0.029910234827044604,0.0310773673314438,-0.000191313165347,0.0013188495699394,-0.002064589133543,15897.0
OR6C75,0.0263602430496555,0.0263602430496555,0.0162662278770602,0.0029410547810493,0.0162662278770602,0.0029410547810493,-0.0091469816388628,0.006579878873815099,0.0152421983672645,15896.0
TOP2B,0.0129289541910907,0.0155545540120444,0.0120722312534086,0.0005645205098064997,0.004900749100639101,0.0031901203307602,-0.0026606974457832,0.011841055722389299,0.0198091344841109,15895.0
PDGFC,0.0152452164930894,0.0152452164930894,0.009946918678654399,0.004181997677756899,0.009946918678654399,0.004181997677756899,0.0328616793987584,0.007132275998138,-0.011096708275664703,15893.0
C16orf46,0.0176019352565406,0.0176019352565406,0.0130565205976741,0.0116564055238697,0.0117886415640302,0.0100363217188064,0.0517919521053189,-0.004803649639103701,0.0014853441640146,15893.0
RAB11FIP5,0.0235276331475007,0.0235276331475007,0.0170008779364914,0.018263664855816198,0.0157341868905675,0.018263664855816198,-0.0132424296315603,0.0017225848420226002,0.013712119642466498,15891.0
RNF122,0.0026935915442716,0.0079961893398066,0.0008966551260156,-0.0064836839532093,-0.0009821344432345003,-0.0011810861576743003,0.0405477260610125,-0.0019538629284812994,0.0392076321424757,15889.0
PHYHIPL,0.0068481325122661,0.0101522676514102,-0.0019005284503846994,0.004381871256897599,0.0014036066887594002,-0.007236856838174599,0.0538164782001821,0.013450450035202503,-0.018235626922286897,15889.0
FGF4,0.0207355895012922,0.0217675051898392,0.00028240183807379943,0.0114104053586375,-0.0053041158987024994,0.012442321047184499,0.1092992801837528,-0.022791936874587596,0.0011980166568367062,15886.0
TSPYL2,0.026651245527529,0.026651245527529,0.0119368595355403,0.0120640628063614,0.0119368595355403,0.005556732280861499,0.017610428519974,0.008658202756746,-0.0130873489659621,15884.0
BYSL,0.0146401464791106,0.047420434300137,0.0039000374591287995,0.0037679729210803,0.024274372787477502,0.024849742295379604,0.0531818335173313,0.0014657792596683011,0.0146316252157861,15883.0
METAP1,0.0337053376991857,0.0337053376991857,-0.034517180145994,0.016536618440910898,-0.034517180145994,0.016536618440910898,-0.0146511875923697,0.016933913755088105,-0.0028205924390112998,15882.0
LLGL2,0.006839420842003,0.0293496153903892,-0.0054082302053375,0.0050852089960082,0.017101964343048698,0.0275954035443944,0.0628664315034562,0.008763977446843492,0.011408527912425193,15878.0
PHF21B,0.0121831446709943,0.0191105553778049,0.0060404737677042,0.007951902365862,0.002056964447370701,0.014879313072672599,0.0214156880586299,0.013751465151883302,-0.005445130719724998,15873.0
SKI,0.0007539826947337,0.0216308176422769,-0.0007468610404016001,-0.0017931186269681,0.018494564919685198,0.018489775440320797,0.0802310826241617,0.0327948791548091,0.033466153826581205,15871.0
XRCC5,0.0314034315470064,0.0333254830074468,0.0129674274366414,0.0287452137755532,0.014889478897081802,0.012171401761232603,-0.0205975605694816,0.006879791426627799,0.003074309954178997,15870.0
CDC37L1,0.0088379207222068,0.024634221988745,-0.0030055285473228003,0.0071973097837093,0.0119514888784277,0.0191912892791908,0.0965772469201193,-0.007819101673414389,0.0067987136159018,15869.0
NDUFA13,0.0410040870835065,0.0410040870835065,0.010957495190983303,0.013539417080871901,0.010957495190983303,0.013539417080871901,-0.0077145331742616,0.0204285056127376,-0.007714780512280232,15869.0
GPT,0.0379642527971437,0.0473316976644332,-0.0036595013705588986,-0.010553282661266795,0.005707943496730601,-0.0011858377939772957,0.1511109452848509,0.040731287021388896,0.02253476374617469,15866.0
BNIP3L,0.0077799942139476,0.0118732099828358,0.0072460552393856,-0.010060809571070799,0.005913131224081,-0.0059675938021826,0.0464074506633696,0.009264933490785797,-0.016141201752624207,15859.0
CLDN4,0.0146830954727672,0.0228265182085628,-0.0042331296600513005,0.0070018411453064006,0.0039102930757442984,0.01319816984799,0.0251676171941144,0.014473711273133601,0.006548018542640203,15856.0
WDR90,0.0103890401447466,0.0103890401447466,-0.003451929702562799,0.009332190905810701,-0.003451929702562799,0.009332190905810701,0.0201698769842703,0.0118679900170104,0.0061765720680928005,15851.0
UBE2J1,0.0234243295964714,0.0234243295964714,0.010672919534815901,0.004308414094131102,0.010672919534815901,0.004308414094131102,0.0050330478369503,0.0171953909709728,-0.0032507501992755,15850.0
RAD51,0.0151831049611703,0.0151831049611703,0.008517539249602,0.0148043420009057,0.008517539249602,0.0078478631589433,0.0335795709534412,0.0020425068863687,0.0018549597784475944,15848.0
MFAP3,0.0175398639569553,0.0175398639569553,0.007580474940446899,0.014888111153596999,0.007580474940446899,0.0112021319350126,-0.0003663647909801,0.013133508510719,0.009729515479936699,15846.0
DDHD1,0.0182498717452546,0.0182498717452546,0.009182936661473998,0.017613235860427998,0.009182936661473998,0.012955896219828499,0.0225786410229289,-0.011556139704942403,0.0021478148369858986,15846.0
DCTN4,0.0072239366135374,0.010058772429038,-0.00023132696516990018,-0.0167017582203947,0.0026035088503307,-0.014087516905092398,0.0695242492879195,0.004269825834985308,0.033672866339934805,15845.0
QRFP,0.018005679059547,0.018005679059547,0.0164394944169507,0.017929236459819465,0.013108077235623199,0.017188219522987,0.020243203829481,-0.0037762109773229018,0.0023328034708396984,15842.0
EGR2,0.0612429513500297,0.0612429513500297,0.0384534091254369,0.0607937740859508,0.0384534091254369,0.0513568254753648,-0.0152029801885075,0.0006041434384633018,-0.0123548433307772,15839.0
DHRS13,0.0227459866751275,0.0227459866751275,0.007176167533678798,0.012567233128046197,0.007176167533678798,0.012567233128046197,0.0412964121066956,0.0029400266944377,-0.0007162116216467979,15838.0
C1orf226,0.0324110113561469,0.0324110113561469,0.012702965538527101,0.016965891196347102,0.012702965538527101,0.0084426581805549,0.0208841862275372,0.0030407856562250993,-0.0286104226120564,15834.0
TAAR1,0.0216038492423629,0.0216038492423629,0.0018760910272407998,0.010938585723274698,0.0018760910272407998,0.010938585723274698,0.0049624920865472,-0.0165559001600599,0.016625495939849598,15830.0
RAD51C,0.0477068811816744,0.0477068811816744,0.038801375809697794,0.027959966624828397,0.038801375809697794,0.027959966624828397,-0.0186884883985717,0.0035918017566026993,-0.0097990317979691,15828.0
SETD1A,0.0359314935717703,0.0359314935717703,0.0184169494174753,0.0168244865365359,0.0184169494174753,0.0168244865365359,0.0069337955509989,0.0061679401347061995,-0.0046909168370451995,15822.0
PRKAR1B,0.0018760638857476,0.0274009515966271,-0.006305360513772299,-0.0075821105576233,0.017698693853475,0.0158009622126217,0.1497020919230901,0.07270975443648191,0.040807007350175215,15818.0
COMMD4,0.0231006454661351,0.0231006454661351,0.0166995265716193,0.0183571130962676,0.0166995265716193,0.0183571130962676,0.0219038185721611,0.001672186671497003,-0.004580985364918397,15817.0
HAND1,0.0157109733113439,0.0157109733113439,0.0100030219729016,0.001366795988245401,0.0100030219729016,-0.009248952350406698,-0.0031119183680845,-0.0042030482119353,0.034287547384073504,15815.0
KCNAB3,0.0106082133947553,0.0106082133947553,0.008772469211025499,0.0022011115418513003,0.0066973396491851,-0.003676654717052301,0.0094367879429033,0.004355483626032699,0.019188030455357698,15812.0
ART5,0.0093487047681485,0.0093487047681485,0.008773117092577,0.00011567396686350088,0.0075100702658813,0.00011567396686350088,0.0159304731332891,0.014695101152721499,0.0148418903269288,15811.0
UGT1A6,0.026889350714416,0.1768101912440859,0.018118115054560603,-0.041220162024407495,0.1529327120369826,0.1087006785052624,-0.0221017851273375,0.0160986380497121,-0.0566990428782635,15810.0
AKAP17A,0.0,0.1899335743116457,-0.0740965011873156,-0.0310735651190416,0.1158370731243301,0.1313049356105245,0.2178776298114861,0.121587670751883,0.10205951661698359,15808.0
GOPC,0.0289150913949373,0.0289150913949373,0.0163717717786327,0.0158213541900711,0.0163717717786327,0.0158213541900711,0.0075942931725856,-0.020301696860923698,0.0079091937040684,15806.0
CRCT1,0.0091461149466401,0.0103396102247762,0.0069702167619286,0.0005354973875202999,-0.0015454315604265991,-0.0016163938360273002,0.0613934393832465,0.0017758322725208997,0.008586406104088597,15803.0
KCNJ11,0.025037585939179,0.025037585939179,0.015657632363753102,0.014317347018233,0.015657632363753102,0.003842208190818,0.0292813098845252,0.0021897350646425014,-0.010101442703074497,15801.0
EXOG,0.0297364214164652,0.0297364214164652,0.029677514555674696,0.027360624847472603,0.022524919615141702,0.018716066490778803,-0.0062774715528152,-0.0032964299311263995,0.004074217591495901,15801.0
GRIK5,0.0118481675151695,0.0118481675151695,0.0065428641033093,0.0115543945347358,0.0012039372715733007,0.007009352065879101,-0.0009331075983569,0.020445327300934298,0.0102974021278457,15799.0
PMAIP1,0.0131205852113272,0.0131205852113272,0.008313605570648398,-0.0009337573262199004,0.008313605570648398,-0.0009337573262199004,0.0188063232558294,-0.0012506944451319002,0.0144051276082057,15797.0
ACSF3,0.0116973065951044,0.0116973065951044,0.0100628088912303,-0.007432609977797898,0.005974818995433901,-0.007432609977797898,0.0235890008643731,0.0005391884229989999,0.009744150199814599,15794.0
MYH14,0.0108768970036941,0.0126460705479855,-0.0054538448546518,0.0066824717164984,-0.003684671310360401,0.0084516452607898,0.021262810998185,-0.0116291868792626,0.017488536998103,15794.0
FBXO41,0.0292230819726922,0.0292230819726922,0.0289142175545881,0.023466070195033998,0.023942339914389897,0.023466070195033998,-0.0098532903773242,-0.0052388065177005,0.0053369198747408,15793.0
CAMK2D,0.0121096167838157,0.0121096167838157,0.0107210585297528,-0.016602047386993,0.0006039572240169998,-0.016602047386993,-0.0031652203447536,-0.014125594882489401,0.0275985121507825,15793.0
OGT,0.045779915374472,0.045779915374472,0.0360904558426593,0.0266139353149106,0.0360904558426593,0.0266139353149106,-0.0059005826599433,0.0020358417293829005,-0.0015659911381122006,15791.0
ZNF257,0.010807408773439,0.010807408773439,0.0084313687994332,-0.004185417204035301,0.0033275177692189,-0.004185417204035301,0.0068692515165852,-0.0029706876517674,0.023334932085690402,15787.0
USHBP1,0.0181800384846384,0.0181800384846384,0.002072319801465102,0.015806537794358103,0.002072319801465102,0.011632224398245902,0.0012469135267197,0.011345307587826899,0.0045854941676204,15774.0
ERAS,0.0391884459854566,0.0391884459854566,0.032180315073243704,0.0377055717270508,0.032180315073243704,0.0242879898632372,-0.0330670559477977,0.004827576411215201,-0.014822357908547898,15771.0
ABHD1,0.0091972584832408,0.0207908069753241,0.0070567982187307995,-0.0105258863941944,0.0186503467108141,0.0010676620978889023,0.0290481742578457,0.013340204296567498,-0.0232301426279323,15768.0
DPPA4,0.0171544781639496,0.0247105165330438,0.004042058437905701,0.012496048538204201,0.011598096806999898,0.0200520869072984,0.0122057579883262,-0.0065347238961771005,0.0106532368473708,15763.0
CCDC180,0.0138028635198912,0.0248208987729784,0.0101655077842682,0.009551660056584099,0.0167136275471947,0.010288340105926,0.0410046965012819,0.0058826963643571,-0.005196981147271899,15762.0
BICDL2,0.0054246976950298,0.0132674522987164,0.0041703067583505,-0.006532742688229599,0.004803243115264,-0.021090188426039602,0.0293114374486114,-0.0011238327221342985,0.021604061707991302,15761.0
OR52M1,0.0208625451602018,0.0208625451602018,-0.006614775200870601,0.015782437613815398,-0.006614775200870601,0.015782437613815398,0.0234506850608062,-0.018814441891073,0.0035322327922223985,15760.0
PLEKHG2,0.0047067332608749,0.0220565953726351,0.0039071405040385,0.0004529036501753998,0.0180320757820914,0.017802765761935603,0.0246580189701195,0.027934000617878,0.0264654814817657,15760.0
ZNF34,0.0051198696311644,0.029368952594111,-0.001385205396703,-0.0010320495929982002,0.0228638775662436,0.011528442888426901,0.0654460337011701,0.052610917179031796,0.037408065673204496,15759.0
LRRC36,0.0100718167179354,0.0138987560063779,0.009686036324148299,0.0026000959439452997,0.0106671220088675,0.0028520139107399995,0.021553512703744,-0.006934041206423099,0.0110380513704565,15758.0
SPMAP1,0.0109511494053961,0.0111796633693575,0.0075790327665187,-0.002521743588925599,0.0027688032302847013,-0.002914079796321599,0.0334210751579167,-0.005514749453864098,0.011264685449298102,15757.0
PIGH,0.0167875772151345,0.0193203222343199,0.008067539526893198,0.0016731231052618985,0.010413488801968901,-0.0005295432862463985,0.0542180304655118,0.0074228176249565014,-0.016484512886304196,15756.0
IER5,0.0053423211748486,0.0256249391460519,0.0018919410084879,0.0047476258034115995,0.0221745589796912,0.0132251982700815,0.0343023643832171,0.0036997603970585977,0.017134030114410198,15756.0
PIAS4,0.0107234533645348,0.0322392033279461,-0.023201639161223503,0.009148047959860501,-0.0016858891978122,0.0237671157853662,0.0129653616749444,0.0160276400479751,-0.011668502627714298,15751.0
HS6ST2,0.0216163289568017,0.0216163289568017,0.013952089979626601,0.0178506937576159,0.013952089979626601,0.0178506937576159,0.0137161034008662,7.88168204234e-05,0.0045942331148894,15747.0
OR5D16,0.0188563949419291,0.0188563949419291,0.0104153873610519,-0.0033569170059435,0.0104153873610519,-0.0033569170059435,0.0203910367023574,0.0103814713906816,-0.0167433290132528,15746.0
BGLAP,0.0206414307276732,0.0206414307276732,0.008824944459964998,0.0008871085998765973,0.008824944459964998,0.0008871085998765973,0.0055524434655944,0.0116734547921712,0.0239666211982431,15744.0
GPC6,0.0131208731351963,0.0131208731351963,-0.0013326599149129006,0.0114068764226326,-0.0013326599149129006,0.0114068764226326,0.0275044175421256,-0.0086861950959394,0.006874926379987802,15743.0
KIAA0319,0.0101083999258794,0.0101083999258794,0.0057832943657988,0.00047516752547289987,0.0033581980147475996,-0.0007056993068381007,0.0248637106274973,-0.0009252625560201982,0.018398596893397103,15740.0
WSCD2,0.016334536405066,0.016334536405066,0.007692297679871899,0.0004953748257030995,0.00032436826068639804,0.0004953748257030995,0.0256796742183776,0.006027257823801101,0.013210839532218601,15736.0
TENT4B,0.0182821369179487,0.0208469310986321,0.0168070550072482,-0.009517359655305601,0.014350927550304001,-0.0069525654746222,0.0067510518680281,0.0080645724896642,0.0076854517149867,15733.0
SIRT2,0.0208315974542506,0.0208315974542506,0.0126376871404971,0.0031623952497048004,0.0126376871404971,0.0031623952497048004,0.0378595373331848,0.0037046674102533955,0.0034729993093609995,15728.0
MMRN2,0.0191020610284538,0.0191020610284538,0.0166315945266475,0.0020786483773962,0.012448851942349699,0.0020786483773962,0.0323826996996422,0.0011108808975386977,0.0009047345683306021,15726.0
PPP1R16B,0.0223179990923707,0.0223179990923707,0.0194367216786967,0.0184035443168543,0.0155468470197662,0.0157374445726357,0.0001504598119481,0.0008670460303675001,0.008137846614759,15721.0
TCF15,0.002781476332575,0.0166881192984535,-0.0070570757220038,-0.0005700148554282003,0.006849567243874699,0.0133366281104503,0.0789338437520734,0.03663591661525499,0.03009739106357629,15720.0
SHMT2,0.0137794321639984,0.0137794321639984,0.0128663956279242,0.0022146380032480994,0.0106588167852425,0.0022146380032480994,0.0148076544602281,0.009304638638847399,6.328411412899991e-05,15720.0
CAVIN1,0.0056031434337886,0.0056031434337886,0.0039818341863328,-0.028274556190351997,0.0019611304579722003,-0.028274556190351997,0.0186764822384413,0.0024560134140607995,0.051454624022088,15719.0
SMOX,0.0279782688639503,0.0279782688639503,0.0239272927935385,0.0175781415484777,0.0239272927935385,0.014755484231782,-0.0375381933357185,0.011197442408377799,-0.015305318356362098,15719.0
RBM43,0.021002237522115,0.0227085793419033,0.0155735405271143,0.0127203857366212,0.013192236840172601,0.0144267275564095,0.0010093620098472,-7.718030813879989e-05,0.011922117843072899,15718.0
PITRM1,0.0598711454430753,0.0598711454430753,0.0434564706527601,0.0351703602807161,0.036586089629654,0.014493106967342198,-0.0158006204583715,0.002714258005255002,-0.03435232412715809,15718.0
C1QTNF1,0.0114567450033969,0.0208157170005075,-0.009283148170865901,0.0019537930212893007,7.58238262447003e-05,0.0083293731055492,0.0639604805957723,0.020622847894755304,-0.012544410553885,15716.0
IRAK2,0.0118347882174058,0.0235610106380121,0.0094388217021646,0.007012278367443401,0.015604133746637399,0.014791829725994299,0.0060396240317083,0.021037015480649,0.0192318768698895,15714.0
DHDDS,0.0366106989656312,0.0366106989656312,0.019081079564122996,0.022048795561380695,-0.0445272539513966,0.022048795561380695,0.0119502098261533,-0.0176512013229874,0.0020551139463395995,15713.0
SREBF2,0.0136102638592247,0.0136102638592247,0.0113500624516777,0.008540111910489399,0.003153512126290999,0.0021138802338890993,0.0140289290106849,-0.0041586932820995015,0.0116045871948188,15709.0
FN3K,0.0030241231565161,0.0269101426256929,-0.0017285050861335998,-0.0054385136921069,0.0215096420563961,0.018447505777069897,0.0825989242789425,0.0439056028948812,0.0584503525007858,15708.0
SLC8A2,0.0101416707762018,0.0101416707762018,0.0088558153789718,0.0091755485065067,0.0088558153789718,1.1799008009863443e-07,0.021609178119862,0.0015511027647145993,0.012153763384853798,15708.0
SFTA2,0.0389704252339095,0.0389704252339095,0.030864141989992697,0.0219638233105647,0.023728910945204497,0.0219638233105647,-0.0062135750688948,0.0037885916554890996,-0.0041394383992587,15706.0
ETFDH,0.0086196935626423,0.0156164070456461,0.0056618692287207,-0.0025712826130296993,0.0126585827117245,0.0016302629116901005,0.0432445698877212,0.013196975428404197,-0.0123362456897054,15705.0
SLC22A12,0.0164221437212863,0.0172675131378831,0.007508579869951801,0.0162789862664232,0.006524259015747099,0.0167977341145731,0.0064168767131467,0.0047226302120748995,0.0087503985476168,15705.0
EID2B,0.0064190888152092,0.0088395325005313,-0.0011635540075321995,0.0021479271762953004,-0.0030617935296801003,0.0009621767306290992,0.0391887522457005,0.027637816302433102,0.018230893681024502,15705.0
CWC27,0.0299975650933028,0.0299975650933028,0.0220556345173252,0.011334319302020099,0.020491725537886397,0.011334319302020099,-0.0074544764340954,-0.008523517515544,0.008855452407337601,15702.0
PIGS,0.0104256912635167,0.0104256912635167,-0.0020818555924909995,0.007912421000043302,-0.0020818555924909995,-0.006662074081735499,0.0145304104288634,-0.004933347305784999,0.0188276007776384,15701.0
TMED2,0.0275710382368437,0.0275710382368437,0.0269549678855606,0.020053199996385898,0.011393082401028199,0.0019332576179032987,0.0061044814429063,0.0013467361769349002,-0.0166708741967887,15700.0
VILL,0.0240149739609206,0.0240149739609206,0.011592940882594499,0.015940799113251698,0.011592940882594499,0.015940799113251698,0.0004124509184992,0.0118944711295152,0.0064919685694748005,15698.0
DRP2,0.0165025563135674,0.0180623138021968,0.0162108067443399,0.009778213589653098,0.0117593052070415,0.011337971078282497,-0.0089252310835981,0.0162348350461992,0.0037277277034441,15691.0
P2RY2,0.0143550019369,0.020067424924981,0.007940289544929199,0.012525344327986,0.0136527125330102,0.0085088375016463,0.0007240300065663,0.0170144321872456,-0.0009119885979747001,15689.0
SLC25A6,0.0,0.2944664978371182,-0.0808571833368785,-0.0516634911456586,0.1999566095916127,0.2428030066914596,0.2446762888700001,0.1890865361718509,0.2208942106824747,15688.0
RNF130,0.0269896909321517,0.0269896909321517,0.0182672054381211,0.0137856210226109,0.0182672054381211,0.0137856210226109,0.0136333879566169,0.004374964969429801,-0.0054863266897325,15685.0
TLR9,0.012244029271667,0.0183242790694456,0.0115086985413324,-0.0110480515135394,0.0117268215496759,-0.004967801715760799,0.0004364871283403,-0.0013719779887135,0.019799332111426,15682.0
SLC9C2,0.0224223969438142,0.0224223969438142,0.0210648733525947,0.0171562036008254,0.017152971025416602,0.0171562036008254,0.0068701657996652,0.004349849360772999,-0.0085850661948841,15682.0
SERPINA9,0.017158323686947,0.0200784495450065,0.00024185845905749792,0.005059099588516899,0.0026043992519248008,0.0079792254465764,0.021821400615348,0.0248137514681196,0.003106045615995,15678.0
LGMN,0.0212595853777755,0.0212595853777755,0.0200823936822801,0.0084044607989102,0.0123669148005328,0.0084044607989102,-0.0203496540896929,0.013640753279297098,-0.0206905807689559,15676.0
TBC1D31,0.0206780042130938,0.0206780042130938,0.0127964535598789,-0.0156043883028694,0.0127964535598789,-0.0156043883028694,0.001722924715453,0.0018481829348518,0.0158804970153871,15674.0
CLEC12A,0.0097324399283612,0.0097324399283612,0.0080439840380111,0.005681064068507299,0.003978920994182999,0.005681064068507299,0.0086856886709662,0.0050477199522395,0.024686119403581,15672.0
MAPK4,0.0235271488260372,0.0235271488260372,0.008446930762334501,-0.006102808891882298,0.008446930762334501,-0.006102808891882298,0.017565548607736,0.015290001643544,-0.028194608246844798,15671.0
MICALL2,0.0128777721547103,0.0128777721547103,0.005962135601970399,-0.00016695240626680118,0.004468897936378899,-0.00016695240626680118,0.0419968525379585,0.012855327272013297,-0.0119020647681553,15669.0
SOCS1,0.0256915431376427,0.0256915431376427,0.0044748317273272005,0.0162827599557979,0.0044748317273272005,0.0162827599557979,0.0411536957170363,0.00021978152934440387,-0.003899530868782801,15668.0
ZDHHC7,0.0149811058689184,0.0149811058689184,0.013713017345115801,0.0108832715397112,0.010767378282189601,0.00042497510049760087,0.021956864744845,0.001537806856749202,0.006157771973162002,15666.0
DUSP28,0.0096947092064475,0.009760859769725,-0.002122399903496299,0.007924191325735401,-0.0041801565197363,-0.0018055168867430003,0.0209045335900545,0.015001088643928701,0.0041791633161935016,15665.0
ACOD1,0.0072977886900607,0.0100656134187889,0.0025549983257795996,0.0040731656744849,0.0053228230545078,0.0023906977774268007,0.0354352167599217,0.0031679180049226027,0.0193563115808265,15659.0
NIPAL1,0.0283396903446299,0.0283396903446299,0.0256764306917318,0.0162683925641324,0.0236087531779646,0.0162683925641324,-0.0043818081936667,0.005751804382047001,0.0043421799459997,15656.0
SLC25A31,0.0150801583444103,0.0194676261220346,0.0059263768101076,0.014505579080694801,0.004627501090967399,0.0084068576144723,0.001487673186415,0.0133914983952562,-0.0007516118175679997,15653.0
ST7,0.0183922695860004,0.0183922695860004,0.0103303997655171,0.0145366869125552,0.0103303997655171,0.0145366869125552,0.046151391922512,-0.0057012343437539,0.0012313437251526976,15653.0
PDHA2,0.0192074687997671,0.0253480695279005,0.017723940604207303,0.0008394592771105019,0.0238645413323407,0.006115961101094698,0.0173032430841944,0.003945802830408501,-0.015326832408835398,15651.0
MYL10,0.0083426233276933,0.0083426233276933,0.0049563975811273,-0.001974850495592,0.0028082967491061,-0.001974850495592,0.0446726669351287,-0.002548540068001398,0.014512612536996105,15649.0
APOBR,0.0140746570291457,0.0140746570291457,0.0002645004004026008,0.0066966838058213005,-0.0058587012697724,0.0066966838058213005,0.010982834126928,0.032044196681450296,0.0009716079146530002,15647.0
SPANXN1,0.0093027221539088,0.0093027221539088,0.0018311628342496996,0.0064700682308406,0.0006708190710283009,0.0022400633237871,0.0227326269845336,0.0181518143529476,-0.0059411688009211,15644.0
PROKR2,0.0208301919854547,0.0208301919854547,0.014970181101263998,0.016243160811136997,0.014970181101263998,0.016123097634846498,0.0135301405451833,-0.0009480818242627986,0.0063672297248843004,15640.0
LMNA,0.007958688060326,0.007958688060326,0.0061188170538934,-0.0088328401489208,-0.0031199319408061997,-0.0088328401489208,0.0479613012546341,0.006674156584299207,0.011821841588076601,15639.0
LCE2D,0.0254243706551155,0.0499182791312172,0.0058820424290115005,0.010376998443506601,0.0189811601305243,0.0265086793997223,0.0621980012232853,-0.005665793756905992,0.004253172902540701,15635.0
NDUFB10,0.0185047682547488,0.0543789696144218,-0.038091656880774594,0.018499366124824314,-0.0023473482541288004,0.031537063064185994,-0.0040853497222947,-0.0333231142243113,0.0113232386197957,15633.0
TMEM184A,0.0152126499561097,0.0152126499561097,0.0126879923122439,0.0143737596312679,0.0097686663163246,0.0055094475339139,0.0448360818221758,0.001552724986240199,-0.011756311006128,15631.0
KCNQ5,0.0118537269193316,0.0206733546030743,0.004573278751672301,-0.010502552934829398,0.013392906435415,-0.007317582356381698,0.0326462613588713,0.019149350452304398,-0.03314566557884321,15628.0
SAP30L,0.0228111225623963,0.0228111225623963,0.011697288435706799,0.0166222932366897,0.011697288435706799,0.0166222932366897,0.0181296678257006,0.0005332938400085009,0.004640103166257601,15623.0
EXD2,0.0138728932462794,0.0162242128674019,-0.004954313726061598,0.0130910922122961,-0.0026029941049391,0.003207467771059999,0.003619370333177,0.0144139216718468,0.0142957899375076,15616.0
MTMR10,0.0231303684199084,0.0231303684199084,0.017451662293154,0.0040954025075958,0.017451662293154,0.0040954025075958,0.0181812402726462,0.004008770402332898,-0.022700482767444505,15616.0
BFSP1,0.0212673191719636,0.0212673191719636,0.0152750123007187,0.0118053795557761,0.0152750123007187,0.0118053795557761,0.0468828516586932,0.0006170913837024034,-0.004984074731526497,15613.0
PAQR3,0.015957157019949,0.015957157019949,0.0146632151033833,0.0141568782963315,0.0118885713824076,0.0006097403099593005,0.0228157626655022,0.005116603936666599,-0.004648434696356202,15609.0
GSC2,0.0102783467046704,0.0102783467046704,0.008886624512870001,-0.0005682618792710991,0.0016891747597603014,-0.0018833257440740991,0.0060420860347096,-0.0024426349572954,0.0243647425387587,15607.0
ADD2,0.0347213676845827,0.0347213676845827,0.0276124948865053,0.0296817732064915,0.0267391519516102,0.0296817732064915,-0.011178528724939,0.005803794019119899,-0.0138832538374698,15606.0
PPP1R2C,0.0626432440304656,0.0708796391851533,-0.0263765324026307,0.016076623370634403,-0.018140137247943,0.024313018525322104,-0.00790103081146,0.016501136819683602,-0.0592853232743841,15604.0
ASMTL,0.0,0.4380957589148638,-0.0225442227246475,-0.1281226593340321,0.4155515361902163,0.2546295519367474,0.2681068438819545,0.34984829204440837,0.2117734766793441,15603.0
RASL11B,0.017596013683564,0.017596013683564,0.003470303403885402,0.012090546306633802,0.003470303403885402,0.0059242391780196,0.0113995566719123,0.006261556004135,0.0120595069638591,15601.0
HSPB7,0.0401947223178614,0.0401947223178614,0.0228355336429634,0.0273587203171571,0.0211428353871548,0.0273587203171571,-0.0208552164693243,0.008281520135710999,-0.0328409485253983,15600.0
LEPROT,0.0249781596011398,0.0249781596011398,0.023424440797577502,0.023335032056860102,0.023424440797577502,0.012959472194098902,0.0095857231814945,0.0022540783672970006,-0.012340972804308098,15600.0
AGBL4,0.0225927979833601,0.0225927979833601,0.017961901504705897,0.016024760282197598,0.017961901504705897,0.016024760282197598,0.0005091913077226,0.0034374845506918,0.0098916519862588,15599.0
H1-7,0.0149557088137899,0.0149557088137899,0.013404595427874,0.0094695243371352,0.013404595427874,0.0087642638973941,0.0261697266022383,0.0054738723185412015,0.0012342797062301,15594.0
DNMT3A,0.0269051681046008,0.0269051681046008,0.0126590629096298,0.017292101515188,0.0126590629096298,0.004788868124864801,0.0054103752482185,0.0085251661729228,-0.011309960444564199,15594.0
JOSD1,0.016472610530319,0.016472610530319,-0.005424961635434201,0.014075011737870399,-0.005424961635434201,0.008312968705718599,0.0373897563801795,-0.0123867020068038,0.0027838355719501037,15592.0
TNNC1,0.0104479221126412,0.0126244969568511,0.005974813617185401,0.0046028813550538,0.008151388461395301,0.0030565762154961,0.0229208432054598,0.0145877720873073,0.020309231738825102,15591.0
RGL1,0.0205443081169877,0.0205443081169877,0.004750959848181101,0.011915203865146502,0.004750959848181101,0.007329841360187802,0.0003316514414707,-0.0171632122154419,0.019446308050912298,15591.0
TLL2,0.0207227953854075,0.0207227953854075,0.0132256895251424,0.0007300506455471013,0.011560936315948499,0.0007300506455471013,-0.0100314255472214,0.026313825950036496,-0.0197712691192375,15586.0
